TrialID	BlockCount	TrialStimIndices	TrialStimLocations	TrialStimTokenReward	RandomizedLocations
 VSn12.TDSIM2	1	[18,27,29,58,42,48,3,26,17,19,22,2,30]	[[0.00,-11.40, 0.0],[10.00, 0.00, 0.0],[-10.00, 7.60, 0.0],[15.00, 3.80, 0.0],[-5.00, -7.60, 0.0],[20.00, 0.00, 0.0],[10.00, -3.80, 0.0],[5.00, -3.80, 0.0],[20.00, -7.60, 0.0],[-10.00, -3.80, 0.0],[20.00, 7.60, 0.0],[-5.00, 11.40, 0.0],[20.00, 3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM2	1	[18,3,28,54,58,14,38,19,17,34,22,50,2]	[[-20.00,3.80, 0.0],[-5.00, 0.00, 0.0],[-10.00, -3.80, 0.0],[10.00, -3.80, 0.0],[-15.00, -7.60, 0.0],[0.00, -7.60, 0.0],[20.00, 0.00, 0.0],[-15.00, 11.40, 0.0],[5.00, 0.00, 0.0],[-15.00, 3.80, 0.0],[20.00, -3.80, 0.0],[10.00, -7.60, 0.0],[10.00, 11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM1	1	[18,63,48,42]	[[20.00,-11.40, 0.0],[-5.00, 11.40, 0.0],[-20.00, -3.80, 0.0],[-10.00, -7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM2	1	[18,33,29,14,22,16,30]	[[0.00,7.60, 0.0],[0.00, -7.60, 0.0],[-5.00, 0.00, 0.0],[5.00, 3.80, 0.0],[-10.00, -3.80, 0.0],[-10.00, 3.80, 0.0],[20.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM1	1	[18,15,44,6]	[[-20.00,7.60, 0.0],[20.00, -7.60, 0.0],[20.00, -3.80, 0.0],[20.00, 0.00, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM1	1	[18,57,7,47,43,52,51,10,6,33]	[[10.00,-7.60, 0.0],[15.00, 0.00, 0.0],[-15.00, -3.80, 0.0],[-20.00, -7.60, 0.0],[-10.00, 7.60, 0.0],[-20.00, 3.80, 0.0],[-5.00, -3.80, 0.0],[15.00, 3.80, 0.0],[20.00, -3.80, 0.0],[-10.00, -7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM1	1	[18,41,5,32]	[[-15.00,-7.60, 0.0],[-10.00, -3.80, 0.0],[20.00, -11.40, 0.0],[-20.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM2	1	[18,58,6,20,49,29,16,50,19,17]	[[-20.00,-3.80, 0.0],[15.00, -3.80, 0.0],[-10.00, -3.80, 0.0],[0.00, 11.40, 0.0],[-15.00, 7.60, 0.0],[0.00, -7.60, 0.0],[5.00, -3.80, 0.0],[-20.00, 7.60, 0.0],[-10.00, 0.00, 0.0],[-10.00, -7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM1	1	[18,44,28,38]	[[20.00,11.40, 0.0],[5.00, -3.80, 0.0],[15.00, -3.80, 0.0],[-5.00, 3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM1	1	[18,7,44,4,9,47,57,42,31,14,49,6,54]	[[-10.00,0.00, 0.0],[20.00, 11.40, 0.0],[-20.00, -11.40, 0.0],[-10.00, 7.60, 0.0],[20.00, 7.60, 0.0],[-10.00, 11.40, 0.0],[-15.00, -7.60, 0.0],[20.00, -3.80, 0.0],[-5.00, 7.60, 0.0],[10.00, -11.40, 0.0],[-20.00, -3.80, 0.0],[0.00, 7.60, 0.0],[5.00, 0.00, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM1	1	[18,44,57,63,60,8,53,1,28,62,21,54,27]	[[-20.00,-3.80, 0.0],[-5.00, -11.40, 0.0],[-10.00, 11.40, 0.0],[20.00, 11.40, 0.0],[0.00, 3.80, 0.0],[-10.00, 7.60, 0.0],[-10.00, -11.40, 0.0],[5.00, 11.40, 0.0],[0.00, -7.60, 0.0],[-5.00, 11.40, 0.0],[-10.00, 3.80, 0.0],[5.00, -7.60, 0.0],[15.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM2	1	[18,6,54,62,33,46,17,30,2,22]	[[15.00,-7.60, 0.0],[-20.00, -7.60, 0.0],[-15.00, 7.60, 0.0],[-15.00, -3.80, 0.0],[-10.00, -3.80, 0.0],[-10.00, 0.00, 0.0],[10.00, 11.40, 0.0],[-5.00, -11.40, 0.0],[-15.00, 11.40, 0.0],[20.00, 0.00, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM1	1	[18,15,4,43,13,57,42,54,33,3]	[[15.00,7.60, 0.0],[10.00, -3.80, 0.0],[15.00, -7.60, 0.0],[-15.00, 7.60, 0.0],[5.00, -7.60, 0.0],[20.00, 11.40, 0.0],[-5.00, -7.60, 0.0],[10.00, 7.60, 0.0],[20.00, 3.80, 0.0],[20.00, -7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM1	1	[18,15,41,7,42,25,1]	[[-15.00,0.00, 0.0],[5.00, 0.00, 0.0],[10.00, -11.40, 0.0],[0.00, -11.40, 0.0],[-15.00, -11.40, 0.0],[-5.00, 0.00, 0.0],[10.00, 3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM1	1	[18,13,49,46]	[[-10.00,11.40, 0.0],[-20.00, 0.00, 0.0],[5.00, 7.60, 0.0],[5.00, -7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM2	1	[18,38,58,14,19,16,50]	[[-5.00,7.60, 0.0],[-5.00, 11.40, 0.0],[-15.00, -7.60, 0.0],[0.00, -7.60, 0.0],[5.00, 11.40, 0.0],[20.00, 11.40, 0.0],[10.00, 0.00, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM1	1	[18,60,41,47,52,35,58,0,1,49]	[[-20.00,7.60, 0.0],[-10.00, -11.40, 0.0],[-5.00, -3.80, 0.0],[0.00, 3.80, 0.0],[-20.00, 11.40, 0.0],[10.00, -3.80, 0.0],[0.00, 11.40, 0.0],[5.00, -3.80, 0.0],[10.00, -7.60, 0.0],[-10.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM2	1	[18,35,20,21,49,31,0,16,34,22,2,19,50]	[[-5.00,0.00, 0.0],[-15.00, 11.40, 0.0],[-20.00, -7.60, 0.0],[-5.00, 11.40, 0.0],[0.00, 3.80, 0.0],[0.00, -11.40, 0.0],[20.00, 7.60, 0.0],[0.00, -7.60, 0.0],[15.00, 0.00, 0.0],[20.00, 11.40, 0.0],[10.00, 11.40, 0.0],[-5.00, 7.60, 0.0],[-20.00, 3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM1	1	[18,63,39,60,8,53,38,46,42,33]	[[20.00,11.40, 0.0],[0.00, 11.40, 0.0],[15.00, -11.40, 0.0],[20.00, 0.00, 0.0],[5.00, 3.80, 0.0],[-15.00, 11.40, 0.0],[-15.00, 3.80, 0.0],[-5.00, -3.80, 0.0],[5.00, -11.40, 0.0],[20.00, 7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM2	1	[18,10,25,26]	[[-10.00,7.60, 0.0],[10.00, -7.60, 0.0],[5.00, -11.40, 0.0],[-15.00, 0.00, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM1	1	[18,9,63,56,45,60,57,54,31,20,62,51,23]	[[5.00,-11.40, 0.0],[-5.00, 11.40, 0.0],[-10.00, -3.80, 0.0],[-10.00, 7.60, 0.0],[15.00, 7.60, 0.0],[15.00, -3.80, 0.0],[15.00, 3.80, 0.0],[5.00, 11.40, 0.0],[-20.00, 7.60, 0.0],[0.00, 7.60, 0.0],[-20.00, 3.80, 0.0],[-15.00, 11.40, 0.0],[0.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM2	1	[18,24,54,28,21,31,26,34,30,22]	[[0.00,7.60, 0.0],[-10.00, 11.40, 0.0],[-20.00, -11.40, 0.0],[10.00, 0.00, 0.0],[5.00, -11.40, 0.0],[-10.00, 7.60, 0.0],[20.00, 11.40, 0.0],[20.00, -7.60, 0.0],[-5.00, 0.00, 0.0],[15.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM1	1	[18,53,11,41,38,49,62]	[[-20.00,3.80, 0.0],[0.00, 11.40, 0.0],[-15.00, 7.60, 0.0],[20.00, -3.80, 0.0],[-15.00, 11.40, 0.0],[-15.00, -3.80, 0.0],[-20.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM2	1	[18,58,22,26]	[[10.00,-3.80, 0.0],[5.00, -3.80, 0.0],[5.00, 7.60, 0.0],[10.00, 0.00, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM2	1	[18,32,25,51,34,50,16]	[[10.00,11.40, 0.0],[0.00, -3.80, 0.0],[-15.00, -3.80, 0.0],[20.00, 3.80, 0.0],[-10.00, 7.60, 0.0],[0.00, 3.80, 0.0],[-15.00, 7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM2	1	[18,42,21,31,27,38,6,16,26,19,22,30,34]	[[15.00,11.40, 0.0],[-20.00, -7.60, 0.0],[20.00, -3.80, 0.0],[10.00, -11.40, 0.0],[10.00, 7.60, 0.0],[-15.00, -11.40, 0.0],[-20.00, -3.80, 0.0],[10.00, -7.60, 0.0],[20.00, 3.80, 0.0],[5.00, 0.00, 0.0],[-20.00, -11.40, 0.0],[-5.00, -11.40, 0.0],[-10.00, 3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM1	1	[18,12,43,15,40,36,4,49,23,31,29,3,10]	[[20.00,-3.80, 0.0],[15.00, 7.60, 0.0],[-15.00, 0.00, 0.0],[-5.00, 11.40, 0.0],[0.00, -7.60, 0.0],[0.00, 3.80, 0.0],[-5.00, 3.80, 0.0],[-15.00, 3.80, 0.0],[5.00, 11.40, 0.0],[10.00, 3.80, 0.0],[20.00, 7.60, 0.0],[20.00, 3.80, 0.0],[20.00, -7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM2	1	[18,31,22,34]	[[-15.00,11.40, 0.0],[20.00, -3.80, 0.0],[-15.00, 7.60, 0.0],[-15.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM2	1	[18,58,6,17]	[[-20.00,-3.80, 0.0],[20.00, 0.00, 0.0],[-5.00, 11.40, 0.0],[5.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM2	1	[18,3,62,23,2,26,34]	[[-10.00,3.80, 0.0],[-5.00, 3.80, 0.0],[-15.00, 0.00, 0.0],[0.00, 3.80, 0.0],[15.00, 11.40, 0.0],[15.00, -11.40, 0.0],[-20.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM2	1	[18,62,22,17]	[[20.00,-3.80, 0.0],[5.00, -11.40, 0.0],[-5.00, 3.80, 0.0],[15.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM1	1	[18,56,60,59,36,8,9,58,48,14,24,6,32]	[[10.00,-11.40, 0.0],[0.00, -3.80, 0.0],[-10.00, -7.60, 0.0],[-20.00, 7.60, 0.0],[5.00, -7.60, 0.0],[-5.00, 11.40, 0.0],[-5.00, 0.00, 0.0],[-15.00, 7.60, 0.0],[0.00, 3.80, 0.0],[-10.00, 11.40, 0.0],[-15.00, 3.80, 0.0],[-15.00, 0.00, 0.0],[15.00, 11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM2	1	[18,49,33,38,31,3,34,26,22,19]	[[15.00,11.40, 0.0],[-15.00, 0.00, 0.0],[-5.00, -3.80, 0.0],[5.00, -7.60, 0.0],[5.00, -11.40, 0.0],[-20.00, -7.60, 0.0],[0.00, -3.80, 0.0],[5.00, 7.60, 0.0],[-5.00, -11.40, 0.0],[0.00, 11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM1	1	[18,8,39,40,36,3,14,58,42,21]	[[-15.00,-3.80, 0.0],[0.00, 7.60, 0.0],[-15.00, -11.40, 0.0],[-5.00, -7.60, 0.0],[-10.00, 11.40, 0.0],[0.00, -11.40, 0.0],[15.00, -11.40, 0.0],[-15.00, 11.40, 0.0],[-10.00, -11.40, 0.0],[-10.00, 0.00, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM1	1	[18,52,63,1]	[[5.00,11.40, 0.0],[20.00, -3.80, 0.0],[-15.00, -3.80, 0.0],[-5.00, 7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM1	1	[18,56,36,59,48,3,0]	[[-5.00,-7.60, 0.0],[15.00, -3.80, 0.0],[5.00, 7.60, 0.0],[15.00, 7.60, 0.0],[20.00, 7.60, 0.0],[5.00, 0.00, 0.0],[-5.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM2	1	[18,21,31,26]	[[10.00,-7.60, 0.0],[-20.00, -7.60, 0.0],[5.00, 3.80, 0.0],[0.00, -7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM2	1	[18,6,17,34]	[[-10.00,11.40, 0.0],[0.00, -7.60, 0.0],[5.00, 0.00, 0.0],[-5.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM2	1	[18,35,49,46,51,62,33,19,17,26,50,34,22]	[[10.00,0.00, 0.0],[-5.00, -3.80, 0.0],[20.00, 0.00, 0.0],[0.00, -11.40, 0.0],[-15.00, -7.60, 0.0],[5.00, 7.60, 0.0],[-20.00, -7.60, 0.0],[10.00, 3.80, 0.0],[15.00, -7.60, 0.0],[20.00, -11.40, 0.0],[-20.00, 11.40, 0.0],[15.00, 0.00, 0.0],[20.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM1	1	[18,43,4,56,48,6,3]	[[15.00,-7.60, 0.0],[20.00, 0.00, 0.0],[0.00, 7.60, 0.0],[5.00, 11.40, 0.0],[-20.00, 11.40, 0.0],[-5.00, -3.80, 0.0],[-5.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM2	1	[18,48,42,46,3,10,16,34,30,2]	[[-10.00,-7.60, 0.0],[5.00, 11.40, 0.0],[-5.00, 7.60, 0.0],[15.00, 11.40, 0.0],[10.00, -3.80, 0.0],[0.00, 7.60, 0.0],[5.00, 7.60, 0.0],[5.00, -3.80, 0.0],[-10.00, 11.40, 0.0],[-5.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM2	1	[18,38,29,14,17,22,34]	[[15.00,7.60, 0.0],[-20.00, 11.40, 0.0],[5.00, 11.40, 0.0],[-10.00, 11.40, 0.0],[10.00, 3.80, 0.0],[0.00, 3.80, 0.0],[10.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
